# source_model_tree_path=('ltbrTrueMean',), gsim_tree_path=('b1',), investigation_time=50.0
lon,lat,FIV3(0.1)-0.02,FIV3(0.1)-0.1,FIV3(0.2)-0.02,FIV3(0.2)-0.1,FIV3(0.3)-0.02,FIV3(0.3)-0.1,FIV3(0.4)-0.02,FIV3(0.4)-0.1,FIV3(0.5)-0.02,FIV3(0.5)-0.1,FIV3(0.6)-0.02,FIV3(0.6)-0.1,FIV3(0.7)-0.02,FIV3(0.7)-0.1,FIV3(0.8)-0.02,FIV3(0.8)-0.1,FIV3(0.9)-0.02,FIV3(0.9)-0.1,FIV3(1.0)-0.02,FIV3(1.0)-0.1,FIV3(1.1)-0.02,FIV3(1.1)-0.1,FIV3(1.2)-0.02,FIV3(1.2)-0.1,FIV3(1.3)-0.02,FIV3(1.3)-0.1,FIV3(1.4)-0.02,FIV3(1.4)-0.1,FIV3(1.5)-0.02,FIV3(1.5)-0.1,FIV3(1.6)-0.02,FIV3(1.6)-0.1,FIV3(1.7)-0.02,FIV3(1.7)-0.1,FIV3(1.8)-0.02,FIV3(1.8)-0.1,FIV3(1.9)-0.02,FIV3(1.9)-0.1,FIV3(2.0)-0.02,FIV3(2.0)-0.1,FIV3(2.1)-0.02,FIV3(2.1)-0.1,FIV3(2.2)-0.02,FIV3(2.2)-0.1,FIV3(2.3)-0.02,FIV3(2.3)-0.1,FIV3(2.4)-0.02,FIV3(2.4)-0.1,FIV3(2.5)-0.02,FIV3(2.5)-0.1,FIV3(2.6)-0.02,FIV3(2.6)-0.1,FIV3(2.7)-0.02,FIV3(2.7)-0.1,FIV3(2.8)-0.02,FIV3(2.8)-0.1,FIV3(2.9)-0.02,FIV3(2.9)-0.1,FIV3(3.0)-0.02,FIV3(3.0)-0.1
-122.18644,38.00000,5.910276E+01,3.384679E+01,1.079750E+02,6.106580E+01,1.603286E+02,8.972924E+01,1.910114E+02,1.069408E+02,2.330290E+02,1.317144E+02,2.590573E+02,1.396323E+02,2.709995E+02,1.531630E+02,3.055549E+02,1.621665E+02,3.136567E+02,1.665125E+02,3.168646E+02,1.724038E+02,3.374696E+02,1.838714E+02,3.260670E+02,1.811455E+02,3.662725E+02,1.911912E+02,3.693820E+02,1.938746E+02,3.521261E+02,1.969748E+02,3.707321E+02,1.966736E+02,3.588970E+02,1.927915E+02,3.870239E+02,2.021959E+02,3.636217E+02,1.959312E+02,3.731445E+02,1.984846E+02,4.043778E+02,2.053039E+02,3.801255E+02,2.014646E+02,3.690477E+02,2.004901E+02,3.849052E+02,2.050319E+02,3.864796E+02,2.078985E+02,3.773450E+02,2.027439E+02,3.768124E+02,2.014692E+02,3.900021E+02,2.031971E+02,3.610786E+02,1.978085E+02,3.810502E+02,2.004189E+02
-122.13688,37.01075,4.458012E+01,2.582306E+01,7.575422E+01,4.656113E+01,1.166826E+02,6.891695E+01,1.369524E+02,8.226619E+01,1.673876E+02,9.714371E+01,1.824423E+02,1.063601E+02,1.974198E+02,1.152540E+02,2.146924E+02,1.237707E+02,2.299631E+02,1.288265E+02,2.369941E+02,1.356069E+02,2.522347E+02,1.388317E+02,2.591691E+02,1.446584E+02,2.818051E+02,1.546997E+02,2.953195E+02,1.629181E+02,2.901488E+02,1.612594E+02,2.986865E+02,1.583651E+02,3.052073E+02,1.634069E+02,3.154686E+02,1.675930E+02,3.104881E+02,1.680069E+02,3.110272E+02,1.699059E+02,3.148701E+02,1.700624E+02,3.143130E+02,1.681458E+02,3.108610E+02,1.696980E+02,3.148567E+02,1.705957E+02,3.162276E+02,1.731506E+02,3.219433E+02,1.696029E+02,3.184042E+02,1.742725E+02,3.156146E+02,1.708721E+02,3.095987E+02,1.738586E+02,2.999585E+02,1.662359E+02
-122.13655,37.05571,4.490506E+01,2.683167E+01,7.724149E+01,4.806847E+01,1.187720E+02,7.066664E+01,1.420445E+02,8.286855E+01,1.727109E+02,1.010021E+02,1.933600E+02,1.141239E+02,2.149210E+02,1.252585E+02,2.163964E+02,1.278056E+02,2.407227E+02,1.356439E+02,2.511451E+02,1.434208E+02,2.608955E+02,1.466025E+02,2.804543E+02,1.571506E+02,2.900689E+02,1.624462E+02,3.071816E+02,1.708803E+02,3.279220E+02,1.724398E+02,3.167921E+02,1.749251E+02,3.150586E+02,1.744767E+02,3.322232E+02,1.771112E+02,3.284788E+02,1.763681E+02,3.427255E+02,1.857815E+02,3.460539E+02,1.856304E+02,3.342607E+02,1.810137E+02,3.312777E+02,1.810846E+02,3.300406E+02,1.788742E+02,3.394578E+02,1.822371E+02,3.429723E+02,1.861005E+02,3.501191E+02,1.793901E+02,3.362423E+02,1.821583E+02,3.318337E+02,1.809661E+02,3.334322E+02,1.806201E+02
-122.13622,37.10068,4.832119E+01,2.887633E+01,8.370073E+01,5.129139E+01,1.221221E+02,7.411627E+01,1.556969E+02,9.014900E+01,1.842830E+02,1.082825E+02,2.038652E+02,1.178800E+02,2.247267E+02,1.342315E+02,2.455289E+02,1.374562E+02,2.562605E+02,1.484461E+02,2.749728E+02,1.536018E+02,2.760331E+02,1.584691E+02,3.038225E+02,1.645168E+02,3.159536E+02,1.742775E+02,3.445088E+02,1.849134E+02,3.552024E+02,1.871502E+02,3.449039E+02,1.860487E+02,3.496692E+02,1.896117E+02,3.782940E+02,1.924481E+02,3.552793E+02,1.965357E+02,3.731853E+02,1.993286E+02,3.592836E+02,1.909502E+02,3.758134E+02,1.952354E+02,3.665613E+02,1.929921E+02,3.912357E+02,1.989601E+02,3.867883E+02,2.009488E+02,3.696302E+02,1.927435E+02,3.834314E+02,2.046049E+02,3.808234E+02,1.949947E+02,3.616005E+02,1.964156E+02,3.655449E+02,1.977176E+02
-122.13588,37.14564,5.021631E+01,3.005153E+01,8.813636E+01,5.370643E+01,1.296371E+02,7.769501E+01,1.607420E+02,9.443711E+01,1.853238E+02,1.104442E+02,2.354283E+02,1.320264E+02,2.324323E+02,1.365068E+02,2.527732E+02,1.426761E+02,2.608972E+02,1.543480E+02,2.883717E+02,1.608698E+02,3.065653E+02,1.672209E+02,3.388593E+02,1.773147E+02,3.387503E+02,1.828061E+02,3.829462E+02,1.918882E+02,3.870605E+02,1.976431E+02,3.719950E+02,1.995493E+02,3.874178E+02,1.990655E+02,3.843008E+02,2.026606E+02,3.869048E+02,2.032412E+02,4.147771E+02,2.087363E+02,4.098288E+02,2.092588E+02,4.132500E+02,2.083361E+02,3.879030E+02,2.041145E+02,4.062765E+02,2.107486E+02,4.195079E+02,2.198250E+02,4.132501E+02,2.120166E+02,3.950747E+02,2.086255E+02,4.022189E+02,2.145332E+02,3.957792E+02,2.123407E+02,4.161843E+02,2.090883E+02
-122.13555,37.19061,5.784286E+01,3.292097E+01,1.005792E+02,5.948476E+01,1.444889E+02,8.473853E+01,1.800490E+02,1.036936E+02,2.169449E+02,1.216107E+02,2.546663E+02,1.415976E+02,2.810142E+02,1.553766E+02,2.901128E+02,1.609361E+02,3.178018E+02,1.707273E+02,3.306229E+02,1.788375E+02,3.626111E+02,1.892026E+02,3.912653E+02,2.025972E+02,3.985783E+02,2.058519E+02,4.372329E+02,2.176809E+02,4.202262E+02,2.133214E+02,4.338300E+02,2.200737E+02,4.406384E+02,2.208420E+02,4.674663E+02,2.342710E+02,4.445370E+02,2.267298E+02,4.685842E+02,2.321974E+02,4.763265E+02,2.342690E+02,4.649813E+02,2.408072E+02,4.785373E+02,2.334479E+02,4.582650E+02,2.368624E+02,4.611333E+02,2.311761E+02,4.679199E+02,2.339932E+02,4.877651E+02,2.364323E+02,4.806549E+02,2.375238E+02,4.586578E+02,2.329387E+02,4.749279E+02,2.320866E+02
-122.13521,37.23558,7.062609E+01,3.711730E+01,1.215564E+02,6.725910E+01,1.866725E+02,1.008531E+02,2.333544E+02,1.203181E+02,2.614459E+02,1.435751E+02,3.070060E+02,1.615862E+02,3.376790E+02,1.786604E+02,3.728325E+02,1.843789E+02,3.961276E+02,2.002934E+02,4.141133E+02,2.109566E+02,4.395586E+02,2.169537E+02,4.887565E+02,2.329841E+02,4.965595E+02,2.457421E+02,5.270863E+02,2.575738E+02,5.603251E+02,2.648094E+02,5.458374E+02,2.625793E+02,5.703382E+02,2.648555E+02,5.781256E+02,2.750005E+02,5.823358E+02,2.696959E+02,5.927699E+02,2.819527E+02,6.107678E+02,2.748168E+02,6.078786E+02,2.797349E+02,5.663579E+02,2.753206E+02,6.190977E+02,2.887549E+02,6.175358E+02,2.885224E+02,5.959512E+02,2.810870E+02,5.917833E+02,2.829245E+02,5.987096E+02,2.816186E+02,6.036212E+02,2.824679E+02,5.787082E+02,2.820502E+02
-122.13487,37.28054,8.660709E+01,4.357470E+01,1.531490E+02,7.992463E+01,2.186773E+02,1.157858E+02,2.815234E+02,1.433570E+02,3.539314E+02,1.712947E+02,4.030673E+02,2.021466E+02,4.368701E+02,2.152633E+02,4.688996E+02,2.307060E+02,5.111764E+02,2.435417E+02,5.373404E+02,2.569805E+02,5.639598E+02,2.694199E+02,6.160638E+02,2.910124E+02,6.299712E+02,3.045942E+02,7.014558E+02,3.168260E+02,7.013488E+02,3.186994E+02,6.860494E+02,3.178101E+02,7.640039E+02,3.306251E+02,7.374968E+02,3.304022E+02,7.514670E+02,3.255809E+02,7.523923E+02,3.442627E+02,7.725209E+02,3.351931E+02,7.659632E+02,3.569352E+02,7.295651E+02,3.378076E+02,7.600927E+02,3.362846E+02,8.119452E+02,3.533354E+02,7.217813E+02,3.385402E+02,7.667068E+02,3.480452E+02,7.913291E+02,3.466978E+02,7.642307E+02,3.359669E+02,7.000532E+02,3.309837E+02
-122.13453,37.32551,8.077202E+01,4.180730E+01,1.433220E+02,7.588506E+01,2.050203E+02,1.086526E+02,2.433288E+02,1.314333E+02,3.068983E+02,1.589644E+02,3.664320E+02,1.829363E+02,4.013123E+02,2.002353E+02,4.118131E+02,2.121091E+02,4.500618E+02,2.267797E+02,4.994307E+02,2.411589E+02,5.115648E+02,2.481139E+02,5.452408E+02,2.652171E+02,5.614405E+02,2.711489E+02,6.283709E+02,2.848794E+02,6.290719E+02,2.872021E+02,6.546993E+02,3.062856E+02,6.751610E+02,3.012165E+02,6.980039E+02,3.105190E+02,6.653267E+02,3.060871E+02,6.884846E+02,3.210094E+02,6.613603E+02,3.095823E+02,6.773240E+02,3.140185E+02,6.802879E+02,3.092584E+02,7.025567E+02,3.168788E+02,7.046436E+02,3.165160E+02,6.754254E+02,3.147643E+02,7.318698E+02,3.184768E+02,7.317759E+02,3.188985E+02,6.891599E+02,3.198707E+02,6.881838E+02,3.121262E+02
-122.13420,37.37047,6.353485E+01,3.567971E+01,1.113311E+02,6.450151E+01,1.685306E+02,9.105388E+01,2.134579E+02,1.143757E+02,2.492138E+02,1.328108E+02,2.828751E+02,1.542804E+02,3.161072E+02,1.691728E+02,3.371385E+02,1.738416E+02,3.670569E+02,1.883032E+02,3.851918E+02,2.003624E+02,3.980267E+02,2.010691E+02,4.310943E+02,2.116543E+02,4.478461E+02,2.233757E+02,4.800663E+02,2.400334E+02,4.769615E+02,2.346089E+02,4.768486E+02,2.352342E+02,5.159252E+02,2.436889E+02,5.211115E+02,2.508919E+02,5.162222E+02,2.483734E+02,5.314993E+02,2.580135E+02,5.265975E+02,2.533240E+02,5.378008E+02,2.595659E+02,5.251797E+02,2.623477E+02,5.418052E+02,2.604758E+02,5.315118E+02,2.555274E+02,5.242331E+02,2.606421E+02,5.278108E+02,2.562696E+02,5.345552E+02,2.590702E+02,5.192923E+02,2.536371E+02,5.295624E+02,2.541791E+02
-122.13386,37.41544,5.425047E+01,3.134109E+01,9.470416E+01,5.528074E+01,1.389527E+02,8.275963E+01,1.746267E+02,1.020747E+02,2.040347E+02,1.164182E+02,2.344317E+02,1.334329E+02,2.549952E+02,1.416470E+02,2.570058E+02,1.491974E+02,2.916093E+02,1.641963E+02,3.027290E+02,1.721336E+02,3.309248E+02,1.758920E+02,3.488773E+02,1.878537E+02,3.604024E+02,1.989212E+02,3.720472E+02,1.995054E+02,3.721038E+02,2.049526E+02,3.787514E+02,2.030058E+02,4.116617E+02,2.122978E+02,4.034469E+02,2.125766E+02,4.185041E+02,2.134080E+02,4.478886E+02,2.203503E+02,4.205157E+02,2.153512E+02,4.312940E+02,2.212196E+02,4.118662E+02,2.200373E+02,4.306924E+02,2.221404E+02,4.175379E+02,2.180275E+02,4.154791E+02,2.198154E+02,4.524311E+02,2.218623E+02,4.337368E+02,2.159825E+02,4.134103E+02,2.194497E+02,4.236592E+02,2.153066E+02
-122.13352,37.46041,4.860791E+01,2.934314E+01,8.293938E+01,5.258939E+01,1.215664E+02,7.486659E+01,1.532873E+02,9.327997E+01,1.768902E+02,1.077144E+02,2.150888E+02,1.269144E+02,2.204868E+02,1.351211E+02,2.342925E+02,1.394665E+02,2.587152E+02,1.477440E+02,2.675525E+02,1.563506E+02,2.749960E+02,1.596986E+02,3.095507E+02,1.723066E+02,3.253373E+02,1.819926E+02,3.385691E+02,1.854152E+02,3.275734E+02,1.837248E+02,3.214135E+02,1.802163E+02,3.450205E+02,1.925015E+02,3.634393E+02,1.972839E+02,3.483458E+02,1.933282E+02,3.619838E+02,1.976183E+02,3.650351E+02,1.971056E+02,3.694781E+02,1.989569E+02,3.645834E+02,1.971269E+02,3.474084E+02,1.967280E+02,3.754449E+02,1.987320E+02,3.825669E+02,2.002088E+02,3.707279E+02,2.012982E+02,3.603370E+02,2.002577E+02,3.722129E+02,2.052639E+02,3.652642E+02,1.976055E+02
-122.13317,37.50537,4.583013E+01,2.847595E+01,8.010587E+01,5.099578E+01,1.181196E+02,7.312067E+01,1.464229E+02,9.269588E+01,1.734957E+02,1.083614E+02,2.003225E+02,1.242313E+02,2.187441E+02,1.356077E+02,2.246627E+02,1.386081E+02,2.481729E+02,1.490897E+02,2.444005E+02,1.567418E+02,2.759729E+02,1.611223E+02,2.803133E+02,1.651040E+02,2.901333E+02,1.720400E+02,2.998983E+02,1.791987E+02,3.096988E+02,1.790843E+02,3.035189E+02,1.810727E+02,3.042699E+02,1.817704E+02,3.363077E+02,1.894444E+02,3.235891E+02,1.874253E+02,3.433502E+02,1.934546E+02,3.253010E+02,1.873650E+02,3.392889E+02,1.896638E+02,3.330870E+02,1.933488E+02,3.407530E+02,1.890297E+02,3.241722E+02,1.871172E+02,3.295326E+02,1.883413E+02,3.217445E+02,1.923079E+02,3.274989E+02,1.953654E+02,3.375263E+02,1.932576E+02,3.287165E+02,1.904461E+02
-122.13283,37.55034,4.664060E+01,2.970971E+01,8.194234E+01,5.269372E+01,1.231103E+02,7.721362E+01,1.498885E+02,9.477680E+01,1.760001E+02,1.110039E+02,2.053084E+02,1.271640E+02,2.157548E+02,1.349380E+02,2.297662E+02,1.410071E+02,2.435905E+02,1.482724E+02,2.493546E+02,1.571428E+02,2.678149E+02,1.627398E+02,2.844812E+02,1.698911E+02,3.103289E+02,1.808421E+02,3.038162E+02,1.776487E+02,2.996935E+02,1.792014E+02,3.032461E+02,1.805454E+02,3.155915E+02,1.872953E+02,3.205564E+02,1.902290E+02,3.201548E+02,1.893306E+02,3.250253E+02,1.894709E+02,3.312571E+02,1.940386E+02,3.224039E+02,1.926933E+02,3.337757E+02,1.936840E+02,3.231406E+02,1.908946E+02,3.332152E+02,1.960174E+02,3.301612E+02,1.905468E+02,3.249401E+02,1.938268E+02,3.385303E+02,1.994841E+02,3.208960E+02,1.899131E+02,3.265479E+02,1.903378E+02
-122.13249,37.59531,5.212441E+01,3.220966E+01,9.115224E+01,5.781328E+01,1.322178E+02,8.453778E+01,1.661005E+02,1.030211E+02,1.962481E+02,1.239376E+02,2.225537E+02,1.348378E+02,2.440809E+02,1.499224E+02,2.564472E+02,1.553304E+02,2.785581E+02,1.655548E+02,2.864164E+02,1.704126E+02,2.967716E+02,1.758094E+02,2.956166E+02,1.792344E+02,3.194847E+02,1.882386E+02,3.448891E+02,1.967552E+02,3.399444E+02,1.969033E+02,3.339984E+02,1.967897E+02,3.389266E+02,2.005517E+02,3.415739E+02,1.996774E+02,3.273571E+02,1.985669E+02,3.303716E+02,1.989690E+02,3.493663E+02,2.036389E+02,3.456736E+02,2.027869E+02,3.523444E+02,2.035483E+02,3.400914E+02,2.030681E+02,3.539416E+02,2.038826E+02,3.405311E+02,2.044446E+02,3.422760E+02,2.049622E+02,3.468644E+02,2.045696E+02,3.337488E+02,1.995000E+02,3.460526E+02,2.025816E+02
-122.13215,37.64027,6.097992E+01,3.744207E+01,1.041909E+02,6.524097E+01,1.562476E+02,9.406889E+01,1.961175E+02,1.200794E+02,2.362248E+02,1.394445E+02,2.550130E+02,1.522750E+02,2.775804E+02,1.644433E+02,2.939694E+02,1.724844E+02,3.170012E+02,1.860207E+02,3.376590E+02,1.934571E+02,3.426001E+02,1.988513E+02,3.559172E+02,2.042381E+02,3.850353E+02,2.144903E+02,3.721046E+02,2.179740E+02,3.743711E+02,2.211209E+02,3.881067E+02,2.207879E+02,4.040454E+02,2.297810E+02,3.975607E+02,2.224937E+02,3.845562E+02,2.193355E+02,3.897213E+02,2.245856E+02,3.820541E+02,2.225837E+02,4.035643E+02,2.299648E+02,3.961537E+02,2.311766E+02,4.034278E+02,2.345848E+02,3.956176E+02,2.233176E+02,3.948774E+02,2.267690E+02,4.188450E+02,2.277548E+02,3.956176E+02,2.278419E+02,3.989334E+02,2.261900E+02,3.831778E+02,2.221223E+02
-122.13180,37.68524,7.235903E+01,4.354193E+01,1.330132E+02,7.761153E+01,1.872316E+02,1.096910E+02,2.399108E+02,1.393826E+02,2.896155E+02,1.649272E+02,3.434570E+02,1.839643E+02,3.474177E+02,1.958167E+02,3.704664E+02,2.071924E+02,3.952989E+02,2.198462E+02,4.078080E+02,2.264291E+02,4.240223E+02,2.351894E+02,4.491659E+02,2.419415E+02,4.606625E+02,2.497258E+02,4.704805E+02,2.531597E+02,4.934707E+02,2.570384E+02,4.597217E+02,2.495447E+02,4.660180E+02,2.579789E+02,4.743122E+02,2.554284E+02,4.719162E+02,2.544780E+02,4.940277E+02,2.625866E+02,4.968609E+02,2.608743E+02,4.723871E+02,2.564636E+02,5.011657E+02,2.602123E+02,4.975195E+02,2.636484E+02,4.974619E+02,2.576424E+02,4.757778E+02,2.613423E+02,5.045476E+02,2.729300E+02,4.904027E+02,2.582939E+02,4.654027E+02,2.562623E+02,4.783623E+02,2.535081E+02
-122.13146,37.73020,8.346224E+01,4.580323E+01,1.448493E+02,8.126827E+01,2.017774E+02,1.146999E+02,2.650220E+02,1.471454E+02,3.282490E+02,1.787026E+02,3.773520E+02,1.979670E+02,3.978845E+02,2.137016E+02,4.154478E+02,2.258195E+02,4.299987E+02,2.318954E+02,4.588693E+02,2.418712E+02,4.907422E+02,2.535507E+02,4.976372E+02,2.594724E+02,5.183911E+02,2.675048E+02,5.498605E+02,2.819028E+02,5.311314E+02,2.752499E+02,5.623312E+02,2.827143E+02,5.339456E+02,2.704446E+02,5.481196E+02,2.746047E+02,5.233363E+02,2.712927E+02,5.286133E+02,2.662909E+02,5.454029E+02,2.808217E+02,5.330864E+02,2.716359E+02,5.666741E+02,2.879791E+02,5.319692E+02,2.786284E+02,5.358045E+02,2.780319E+02,5.321047E+02,2.730765E+02,5.573432E+02,2.831349E+02,5.236613E+02,2.750861E+02,5.272740E+02,2.715610E+02,5.182838E+02,2.758086E+02
-122.13111,37.77517,7.754296E+01,4.516648E+01,1.401373E+02,8.087412E+01,2.057272E+02,1.153181E+02,2.624174E+02,1.443564E+02,3.167480E+02,1.694353E+02,3.707848E+02,1.940547E+02,4.103982E+02,2.123489E+02,4.074523E+02,2.242508E+02,4.403125E+02,2.313722E+02,4.703988E+02,2.387115E+02,4.836659E+02,2.489592E+02,4.892242E+02,2.510704E+02,5.236578E+02,2.670593E+02,5.175212E+02,2.756245E+02,5.405584E+02,2.756346E+02,5.388124E+02,2.733015E+02,5.237675E+02,2.737065E+02,5.525210E+02,2.811551E+02,5.353470E+02,2.721343E+02,5.249409E+02,2.743271E+02,5.529467E+02,2.800585E+02,5.540602E+02,2.727866E+02,5.490587E+02,2.829486E+02,5.507126E+02,2.805476E+02,5.400514E+02,2.795206E+02,5.458556E+02,2.752531E+02,5.501689E+02,2.781705E+02,5.472581E+02,2.789917E+02,5.359335E+02,2.780698E+02,5.115987E+02,2.670338E+02
-122.13077,37.82014,7.133266E+01,4.385852E+01,1.316136E+02,7.814435E+01,1.917748E+02,1.117036E+02,2.404384E+02,1.387368E+02,2.905911E+02,1.643472E+02,3.272916E+02,1.815603E+02,3.485187E+02,1.980238E+02,3.737439E+02,2.119598E+02,4.040330E+02,2.170907E+02,4.379963E+02,2.346106E+02,4.434117E+02,2.363551E+02,4.671410E+02,2.426444E+02,5.138976E+02,2.545293E+02,4.871683E+02,2.563861E+02,4.853426E+02,2.579009E+02,4.939653E+02,2.568966E+02,4.972472E+02,2.608140E+02,4.934389E+02,2.669556E+02,5.016338E+02,2.610703E+02,5.058929E+02,2.670690E+02,5.205553E+02,2.673225E+02,4.987259E+02,2.658852E+02,5.049825E+02,2.678293E+02,5.086287E+02,2.731483E+02,4.978153E+02,2.654842E+02,4.908031E+02,2.684753E+02,5.210298E+02,2.706292E+02,4.975096E+02,2.647860E+02,5.172216E+02,2.627285E+02,4.929338E+02,2.621547E+02
-122.13042,37.86510,6.054736E+01,3.680656E+01,1.109384E+02,6.531655E+01,1.577653E+02,9.340374E+01,1.932710E+02,1.141406E+02,2.288841E+02,1.364363E+02,2.647439E+02,1.567827E+02,2.807065E+02,1.649946E+02,3.022358E+02,1.792944E+02,3.290113E+02,1.837456E+02,3.347646E+02,1.882693E+02,3.477992E+02,1.992378E+02,3.627798E+02,2.037048E+02,3.882144E+02,2.220284E+02,3.795762E+02,2.186551E+02,3.808061E+02,2.184930E+02,3.984051E+02,2.209620E+02,4.042037E+02,2.196938E+02,4.071543E+02,2.215898E+02,3.901777E+02,2.175022E+02,4.031241E+02,2.219801E+02,4.211751E+02,2.290102E+02,4.317344E+02,2.306738E+02,4.023940E+02,2.251596E+02,4.262209E+02,2.266984E+02,4.191878E+02,2.274630E+02,4.031685E+02,2.303817E+02,4.373687E+02,2.285513E+02,4.081686E+02,2.264354E+02,3.874150E+02,2.237079E+02,3.987728E+02,2.251199E+02
-122.13007,37.91007,5.606679E+01,3.355130E+01,1.041741E+02,6.099329E+01,1.516173E+02,8.698907E+01,1.789196E+02,1.064690E+02,2.132112E+02,1.257505E+02,2.439849E+02,1.426050E+02,2.683644E+02,1.511697E+02,2.853785E+02,1.587693E+02,3.108832E+02,1.634387E+02,3.225640E+02,1.740779E+02,3.381467E+02,1.846273E+02,3.466255E+02,1.834235E+02,3.581857E+02,1.985457E+02,3.590880E+02,1.995425E+02,3.682446E+02,1.988642E+02,3.617947E+02,2.004999E+02,3.817762E+02,1.949159E+02,3.770811E+02,2.001533E+02,3.668280E+02,2.027251E+02,3.823380E+02,2.019823E+02,3.834983E+02,2.060721E+02,3.864698E+02,2.114962E+02,3.714797E+02,2.056644E+02,3.927506E+02,2.125145E+02,3.781084E+02,2.059310E+02,3.741914E+02,2.029248E+02,3.700398E+02,2.060601E+02,3.785097E+02,2.075453E+02,3.644678E+02,1.962970E+02,3.766695E+02,2.015171E+02
-122.12972,37.95503,5.621924E+01,3.277533E+01,1.052397E+02,5.982490E+01,1.540261E+02,8.677970E+01,1.885527E+02,1.044842E+02,2.233855E+02,1.253196E+02,2.557684E+02,1.389158E+02,2.615017E+02,1.479159E+02,2.864773E+02,1.583084E+02,3.020740E+02,1.623511E+02,3.229151E+02,1.699011E+02,3.339476E+02,1.730348E+02,3.302866E+02,1.767070E+02,3.534317E+02,1.916077E+02,3.470621E+02,1.872800E+02,3.597370E+02,1.926376E+02,3.436160E+02,1.897971E+02,3.654230E+02,1.915511E+02,3.793425E+02,1.984003E+02,3.590691E+02,1.953987E+02,3.573289E+02,1.913195E+02,3.857797E+02,2.000042E+02,3.600427E+02,1.958434E+02,3.603605E+02,1.953942E+02,3.805141E+02,1.988120E+02,3.593968E+02,1.938494E+02,3.783221E+02,1.981706E+02,3.616784E+02,2.006195E+02,3.673280E+02,1.955422E+02,3.607504E+02,1.924127E+02,3.689635E+02,1.908960E+02
-122.12937,38.00000,5.783126E+01,3.442517E+01,1.061984E+02,6.169248E+01,1.567263E+02,9.007930E+01,1.932466E+02,1.095997E+02,2.215573E+02,1.286279E+02,2.514040E+02,1.439630E+02,2.807658E+02,1.540259E+02,2.977788E+02,1.630940E+02,2.889580E+02,1.635124E+02,3.183333E+02,1.761751E+02,3.311776E+02,1.829763E+02,3.245879E+02,1.800907E+02,3.461965E+02,1.901342E+02,3.395847E+02,1.898614E+02,3.532968E+02,1.935841E+02,3.626918E+02,1.937603E+02,3.619756E+02,1.919765E+02,3.511493E+02,1.983761E+02,3.559289E+02,1.937990E+02,3.794219E+02,1.952022E+02,3.716601E+02,1.994403E+02,3.636927E+02,1.995641E+02,3.653863E+02,1.981271E+02,3.750987E+02,2.013658E+02,3.610702E+02,1.973456E+02,3.514011E+02,1.950620E+02,3.900219E+02,2.087460E+02,3.674522E+02,1.978449E+02,3.596368E+02,1.935389E+02,3.662220E+02,1.936148E+02
-122.08057,37.01075,4.342104E+01,2.652156E+01,7.528772E+01,4.755762E+01,1.156565E+02,7.104526E+01,1.349458E+02,8.390212E+01,1.659707E+02,1.001303E+02,1.925132E+02,1.131725E+02,2.060667E+02,1.253733E+02,2.096270E+02,1.250016E+02,2.346440E+02,1.364445E+02,2.447438E+02,1.432115E+02,2.513529E+02,1.474662E+02,2.817127E+02,1.513197E+02,2.715640E+02,1.628046E+02,2.871847E+02,1.639775E+02,2.992011E+02,1.657259E+02,3.008014E+02,1.662617E+02,3.121524E+02,1.700639E+02,3.243950E+02,1.757851E+02,3.224500E+02,1.733572E+02,3.130535E+02,1.753232E+02,3.257920E+02,1.798956E+02,3.101286E+02,1.765134E+02,3.183625E+02,1.768791E+02,3.182060E+02,1.794117E+02,3.388984E+02,1.798437E+02,3.150123E+02,1.799642E+02,3.344416E+02,1.824436E+02,3.220185E+02,1.788948E+02,3.325237E+02,1.766846E+02,3.270495E+02,1.766155E+02
-122.08021,37.05571,4.889408E+01,2.899081E+01,8.329135E+01,5.107783E+01,1.205119E+02,7.413790E+01,1.529272E+02,9.151001E+01,1.882377E+02,1.068996E+02,2.011766E+02,1.181965E+02,2.286851E+02,1.339166E+02,2.340566E+02,1.342825E+02,2.500603E+02,1.421070E+02,2.645011E+02,1.521159E+02,2.798656E+02,1.581221E+02,3.049295E+02,1.681143E+02,3.108007E+02,1.748941E+02,3.183129E+02,1.807296E+02,3.479455E+02,1.863076E+02,3.346190E+02,1.852052E+02,3.385905E+02,1.846839E+02,3.590546E+02,1.963347E+02,3.604685E+02,1.943820E+02,3.573296E+02,1.957821E+02,3.673329E+02,1.918375E+02,3.789611E+02,1.975924E+02,3.577076E+02,1.905456E+02,3.798323E+02,1.973648E+02,3.824882E+02,1.978873E+02,3.667539E+02,2.002334E+02,3.765031E+02,1.991575E+02,3.603370E+02,1.949019E+02,3.791171E+02,1.967609E+02,3.688515E+02,1.926958E+02
